Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date,Agency
E3A2C467C517285946C072A9335995BD36B410F0_1524143465000,2018-04-19 13:11:00+00:00,Crash Urgent,POINT (-97.715833 30.301111),30.301111,-97.715833,4400 N Ih 35 Sb,ARCHIVED,04/19/2018 02:00:00 PM +0000,
736CCA45634B541786A2049311BC717ECBD88D60_1634688997,2021-10-20 00:16:37+00:00,Traffic Hazard,POINT (-97.853978 30.403779),30.403779,-97.853978,N Fm 620 Rd & Fm 2222 Rd,ARCHIVED,10/20/2021 12:30:02 AM +0000,
2FB3FA6506ACB862618A311AD41A4BEC8D07CE0F_1609178425,2020-12-28 18:00:25+00:00,COLLISION,POINT (-97.582979 30.378113),30.378113,-97.582979,GREGG MANOR RD & N SH 130 SVRD SB,ARCHIVED,12/28/2020 07:10:04 PM +0000,
6126A7A3C93822EC8F598F7A9EA7B49D925C8305_1565921053,2019-08-16 02:04:13+00:00,zSTALLED VEHICLE,POINT (-97.725626 30.392347),30.392347,-97.725626,W Braker Ln & Burnet Rd,ARCHIVED,08/16/2019 03:10:04 AM +0000,
F395E7BB4AD6667889AB23A6A1FBC1888DB09B67_1511290668000,2017-11-21 18:57:00+00:00,Crash Service,POINT (-97.77564 30.202086),30.202086,-97.77564,5900-6220 S Congress Ave,ARCHIVED,11/21/2017 09:20:00 PM +0000,
DB5C7A38682220A648B9DA7964B252D846B03084_1699967085,2023-11-14 13:04:45+00:00,LOOSE LIVESTOCK,POINT (-97.618216 30.128066),30.128066,-97.618216,14600-blk PLOVER PL,ARCHIVED,11/14/2023 07:25:08 PM +0000,
EC883370694191262CA4364FB7B34135E11947B8_1742680448,2025-03-22 21:54:08+00:00,Traffic Hazard,POINT (-97.853978 30.403779),30.403779,-97.853978,N Fm 620 Rd / Bullick Hollow Rd,ARCHIVED,03/22/2025 10:25:14 PM +0000,AUSTIN PD           
A8F3809C6DE28975C83009F6E2911B81F95E5B5A_1603760762,2020-10-27 01:06:02+00:00,Traffic Hazard,POINT (-97.631734 30.376003),30.376003,-97.631734,Samsung Blvd & E Parmer Ln,ARCHIVED,10/27/2020 01:40:03 AM +0000,
40585EC15B057D126F7B2DE41802C6AAE9FDB17E_1714870680,2024-05-05 00:58:00+00:00,LOOSE LIVESTOCK,POINT (-97.560354 30.152288),30.152288,-97.560354,7355 WOLF LN,ARCHIVED,05/05/2024 01:05:16 AM +0000,TRAVIS COUNTY SHERIF
1D32238496DF5AE1C9E06AA818F82CA7FAC99CD1_1689640418,2023-07-18 00:33:38+00:00,Stalled Vehicle,POINT (-97.717681 30.339675),30.339675,-97.717681,7203-7317 N LAMAR BLVD,ARCHIVED,07/18/2023 12:55:06 AM +0000,
7E366650C36240EF21F2F8F095C99444DB199924_1546753865,2019-01-06 05:51:05+00:00,Crash Urgent,POINT (-97.657012 30.315152),30.315152,-97.657012,LAZY CREEK DR & PECAN BROOK DR,ARCHIVED,01/06/2019 06:00:04 AM +0000,
1F1086DFBC090121A93929DF16653B5C0E5909D1_1539956981,2018-10-19 13:49:41+00:00,Crash Urgent,POINT (-97.785529 30.165673),30.165673,-97.785529,Oak Hill Ln & S Ih 35 Svrd Nb,ARCHIVED,10/19/2018 02:40:04 PM +0000,
820700A8AD375BA722DA416AAFB5B3C863C858FE_1581057096,2020-02-07 06:31:36+00:00,Crash Service,POINT (-97.753713 30.268664),30.268664,-97.753713,311 Bowie St,ARCHIVED,02/07/2020 09:10:05 AM +0000,
387DF23DAF76202669C65F238D31F504C8064583_1655793871,2022-06-21 06:44:31+00:00,Crash Urgent,POINT (-97.607618 30.335029),30.335029,-97.607618,Harris Branch Pkwy & E Us 290 Hwy Svrd Wb,ARCHIVED,06/21/2022 07:40:03 AM +0000,
896C6BF7832944DF18C8D5DB55B839DE023073C5_1554333572,2019-04-03 23:19:32+00:00,Crash Service,POINT (-97.78236 30.243652),30.243652,-97.78236,S Lamar Blvd & Barton Skwy,ARCHIVED,04/04/2019 01:00:06 AM +0000,
3D8B7075E3B02061ACE488C27AEA4180BFF090A7_1737039502,2025-01-16 14:58:22+00:00,TRFC HAZD/ DEBRIS,POINT (-97.695139 30.115334),30.115334,-97.695139,S Fm 973 Rd / S Us 183 Hwy,ARCHIVED,01/16/2025 03:25:18 PM +0000,TRAVIS COUNTY SHERIF
3E9459D66B2BF63A0F4CFDDC2B117A444BCD6A95_1609817935,2021-01-05 03:38:55+00:00,Traffic Hazard,POINT (-97.710483 30.307446),30.307446,-97.710483,1100-1114 Barbara Jordan Blvd,ARCHIVED,01/05/2021 03:50:04 AM +0000,
FEA38584BFBF6BA455B567DC28463B5E972B83D6_1718826824,2024-06-19 19:53:44+00:00,VEHICLE FIRE,POINT (-97.611969 30.244997),30.244997,-97.611969,3600-4524 N Sh 130 Sb,ARCHIVED,06/19/2024 08:00:15 PM +0000,TRAVIS COUNTY SHERIF
9D634E9D726305D5B9A7D2E527F6C49DD3603F4F_1630808470,2021-09-05 02:21:10+00:00,COLLISION,POINT (-97.686706 30.161193),30.161193,-97.686706,9100 FM 812 RD,ARCHIVED,09/05/2021 02:55:02 AM +0000,
00DC35710D10349FA58F9D679882587A0D70C16A_1625868573,2021-07-09 22:09:33+00:00,TRFC HAZD/ DEBRIS,POINT (-97.62328 30.130857),30.130857,-97.62328,14203 Larkdale Ln,ARCHIVED,07/09/2021 10:30:02 PM +0000,
3080EDC43095A62CA115FB1E030B1C71D54F59F1_1564702574,2019-08-01 23:36:14+00:00,LOOSE LIVESTOCK,POINT (-97.518483 30.234472),30.234472,-97.518483,18912-19025 FM 969 RD,ARCHIVED,08/02/2019 12:15:04 AM +0000,
7913B58EA58F94C503B9830B71997A88E35BAF13_1549554672,2019-02-07 15:51:12+00:00,Traffic Hazard,POINT (-97.736611 30.346735),30.346735,-97.736611,Burnet Rd & Burnet Ln,ARCHIVED,02/07/2019 04:10:04 PM +0000,
5B3FFC638115EC1ACFCD9098DD56778C27F5033D_1639741544,2021-12-17 11:45:44+00:00,COLLISION,POINT (-97.555963 30.348861),30.348861,-97.555963,11200-blk E Us 290 Hwy Eb,ARCHIVED,12/17/2021 12:10:02 PM +0000,
2342784388AF00A5306FE131A3E3F9AE91BCCC0F_1638396266,2021-12-01 22:04:26+00:00,Crash Service,POINT (-97.789771 30.160294),30.160294,-97.789771,S Ih 35 Svrd Sb & Taft Ln,ARCHIVED,12/01/2021 11:20:04 PM +0000,
0284938375FD54F17C4331B8EF9F686BFBDA02C3_1669081295,2022-11-22 01:41:35+00:00,Crash Urgent,POINT (-97.799144 30.472742),30.472742,-97.799144,13900-13982 N Us 183 Hwy Svrd Sb,ARCHIVED,11/22/2022 02:25:04 AM +0000,
F267B8E5A7E8B7E956D2278FCC345757478B3703_1625137311,2021-07-01 11:01:51+00:00,Crash Urgent,POINT (-97.830349 30.213794),30.213794,-97.830349,W William Cannon Dr & Brodie Ln,ARCHIVED,07/01/2021 11:30:02 AM +0000,
060C7C9AEA07BD061C43B93A8D51CC043855D7A3_1516227358000,2018-01-17 22:15:00+00:00,Traffic Hazard,POINT (-97.80304 30.480498),30.480498,-97.80304,14064-14320 N 183a Hwy Sb,ARCHIVED,01/18/2018 04:40:00 AM +0000,
C525DC1CEE17F61A8E0F94B225FBE0DE97E7A499_1666188481,2022-10-19 14:08:01+00:00,TRFC HAZD/ DEBRIS,POINT (-97.90552 30.280684),30.280684,-97.90552,9800-10540 Southwest Pkwy,ARCHIVED,10/19/2022 02:30:03 PM +0000,
98723B7A427F347D6A78C1EE6E00749B0EAE4E9F_1516541881000,2018-01-21 13:38:00+00:00,Traffic Hazard,POINT (-97.812191 30.257709),30.257709,-97.812191,2730-2898 S Capital Of Texas Hwy Sb,ARCHIVED,01/21/2018 07:45:00 PM +0000,
CCCFD063B99F899232D571D89D3F832308C0D0BC_1650596033,2022-04-22 02:53:53+00:00,Stalled Vehicle,POINT (-97.752413 30.454766),30.454766,-97.752413,6901-7635 W PARMER LN,ARCHIVED,04/22/2022 03:05:03 AM +0000,
9D3E25533E3322D6248F322CC879F8307421807F_1595477643,2020-07-23 04:14:03+00:00,Traffic Hazard,POINT (-97.740856 30.361026),30.361026,-97.740856,Shoal Creek Blvd & W Anderson Ln,ARCHIVED,07/23/2020 04:30:03 AM +0000,
AD7BDA08A65F123EB4F5091D80AE8CA9339AEE6E_1519238185000,2018-02-21 18:36:00+00:00,Traffic Hazard,POINT (-97.70121 30.430815),30.430815,-97.70121,Scofield Ridge Pkwy & N Mopac Expy Svrd Sb,ARCHIVED,02/22/2018 01:10:00 AM +0000,
4B19229E380E9CA29673FDB967FD09CDCF4B5B44_1606091694,2020-11-23 00:34:54+00:00,Crash Service,POINT (-97.74447 30.267478),30.267478,-97.74447,W 5th St & Colorado St,ARCHIVED,11/23/2020 01:05:03 AM +0000,
2BA13D739D0F8F90538143D8893224C73E2EE0A8_1732988266,2024-11-30 17:37:46+00:00,COLLISN/ LVNG SCN,POINT (-97.935511 30.393009),30.393009,-97.935511,N FM 620 RD / GENERAL WILLIAMSON DR,ARCHIVED,11/30/2024 06:40:19 PM +0000,TRAVIS COUNTY SHERIF
138825ED8F4199D67F9CA400B795B65FEC1158AC_1700001881,2023-11-14 22:44:41+00:00,Crash Urgent,POINT (-97.740787 30.382827),30.382827,-97.740787,9333 Research Blvd Svrd Nb,ARCHIVED,11/14/2023 11:30:08 PM +0000,
BF106F603F5A1CA065CB9438FB4EAE247D89AEF3_1525718620000,2018-05-07 18:43:00+00:00,Crash Service,POINT (-97.708748 30.251726),30.251726,-97.708748,E Cesar Chavez St & Tillery St,ARCHIVED,05/07/2018 07:15:00 PM +0000,
90E54F2D1BCE9131AF868C7717CAAA236889F9EF_1553754788,2019-03-28 06:33:08+00:00,Crash Urgent,POINT (-97.726495 30.229774),30.229774,-97.726495,2501 Anken Dr,ARCHIVED,03/28/2019 06:55:03 AM +0000,
7167E28632050B446EDAC59DFF38370194317B4A_1749061990,2025-06-04 18:33:10+00:00,Stalled Vehicle,POINT (-97.673648 30.398696),30.398696,-97.673648,12300-BLK N IH 35 SVRD SB,ARCHIVED,06/04/2025 07:25:16 PM +0000,AUSTIN PD           
BE2608CD9B0E64302FCB6170D889D6A11E1EBDD7_1570724322,2019-10-10 16:18:42+00:00,Traffic Hazard,POINT (-97.658729 30.377284),30.377284,-97.658729,E Braker Ln & Dessau Rd,ARCHIVED,10/10/2019 05:00:06 PM +0000,
A5909010064EF753C5F090A07CFCDDFBF25E38F3_1512657171000,2017-12-07 14:32:00+00:00,TRFC HAZD/ DEBRIS,POINT (-97.577153 30.285757),30.285757,-97.577153,7500-8113 N Sh 130 Nb,ARCHIVED,12/07/2017 02:50:00 PM +0000,
69981D3A5BBF8A2BA25DB9541830318A04450EC5_1644452659,2022-02-10 00:24:19+00:00,Stalled Vehicle,POINT (-97.736103 30.242902),30.242902,-97.736103,1524 S Ih 35 Svrd Sb,ARCHIVED,02/10/2022 12:35:02 AM +0000,
87E371A6459EE0935618D9594F383FB74A43BFDC_1738944887,2025-02-07 16:14:47+00:00,TRFC HAZD/ DEBRIS,POINT (-97.600476 30.252167),30.252167,-97.600476,12400-13117 Fm 969 Rd,ARCHIVED,02/07/2025 05:15:18 PM +0000,TRAVIS COUNTY SHERIF
30B601F0CBE127B082649FE6FCD93FA86C798107_1688855658,2023-07-08 22:34:18+00:00,Crash Service,POINT (-97.793659 30.461678),30.461678,-97.793659,13775 N Us 183 Hwy Svrd Nb,ARCHIVED,07/08/2023 11:35:02 PM +0000,
2CD51A08F334E5E7DCEEE490538DDC8FC00DD554_1679582506,2023-03-23 14:41:46+00:00,Crash Service,POINT (-97.853305 30.405086),30.405086,-97.853305,7301 N Fm 620 Rd,ARCHIVED,03/23/2023 04:00:02 PM +0000,
932D44296C8A02FA656962811336ABE38130B2F8_1663520763,2022-09-18 17:06:03+00:00,Crash Urgent,POINT (-97.693413 30.360842),30.360842,-97.693413,GEORGIAN DR & E RUNDBERG LN,ARCHIVED,09/18/2022 07:05:04 PM +0000,
D9935E84BD763CD4B8BE14CB7861F1266F659F31_1526138606000,2018-05-12 15:23:00+00:00,Crash Urgent,POINT (-97.798469 30.473122),30.473122,-97.798469,10937-10942 Lakeline Mall Dr,,05/12/2018 03:25:00 PM +0000,
AA4D91CE2E5A36BB7D4BFC5C70DE0C6B781C3D1F_1642178723,2022-01-14 16:45:23+00:00,Traffic Hazard,POINT (-97.750247 30.180945),30.180945,-97.750247,E William Cannon Dr & Meadow Lake Blvd,ARCHIVED,01/14/2022 05:15:03 PM +0000,
9F4989CE236994C4F5458640666EFC7027B322CF_1642036909,2022-01-13 01:21:49+00:00,Traffic Hazard,POINT (-97.769056 30.434488),30.434488,-97.769056,Mc Neil Dr & N Us 183 Hwy Svrd Nb,ARCHIVED,01/13/2022 02:15:03 AM +0000,
4E90091068533B241B2634A3599D34ABCA4C11AF_1652809330,2022-05-17 17:42:10+00:00,Traffic Hazard,POINT (-97.745783 30.31604),30.31604,-97.745783,4406 Shoalwood Ave,ARCHIVED,05/17/2022 06:00:03 PM +0000,
6341E003520BC779C996D2490305A597FF45A8AE_1554158925,2019-04-01 22:48:45+00:00,Traffic Hazard,POINT (-97.717012 30.362018),30.362018,-97.717012,8600 Research Blvd Nb,ARCHIVED,04/02/2019 12:15:04 AM +0000,
7FD2528A7609AAECB6AF825AC275F98CFDFFF8AD_1513244347000,2017-12-14 09:39:00+00:00,Crash Service,POINT (-97.695509 30.26561),30.26561,-97.695509,Airport Blvd & Springdale Rd,ARCHIVED,12/14/2017 10:45:00 AM +0000,
CDD8B8AB7D8C4AD5C8C0A829F5AA80C2AE7D5FED_1532313784,2018-07-23 02:43:04+00:00,Traffic Hazard,POINT (-97.766568 30.456282),30.456282,-97.766568,Morris Rd & Anderson Mill Rd,ARCHIVED,07/23/2018 03:10:02 AM +0000,
5B97F2CCB25ECA23648B004D2A87FE8158705549_1639424071,2021-12-13 19:34:31+00:00,Traffic Hazard,POINT (-97.731222 30.398621),30.398621,-97.731222,10800 N Mopac Expy Nb,ARCHIVED,12/13/2021 10:00:02 PM +0000,
49AE64F7FD1D3F88BBA01CFDF9CFBF9A68886037_1713561085,2024-04-19 21:11:25+00:00,Traffic Hazard,POINT (-97.753675 30.340196),30.340196,-97.753675,5500-6600 N MOPAC EXPY NB,ARCHIVED,04/19/2024 11:05:16 PM +0000,AUSTIN PD           
EFFE2D14189C8C7BE0838FCCACF77DD0811B9F0A_1716015765,2024-05-18 07:02:45+00:00,COLLISN/ LVNG SCN,POINT (-97.665443 30.456109),30.456109,-97.665443,1801-1819 Grand Avenue Pkwy,ARCHIVED,05/18/2024 07:15:23 AM +0000,TRAVIS COUNTY SHERIF
F594216AB73D45120DC603E926DA86C1AE918428_1563581376,2019-07-20 00:09:36+00:00,LOOSE LIVESTOCK,POINT (-97.522914 30.288635),30.288635,-97.522914,18706 BLAKE MANOR RD,ARCHIVED,07/20/2019 12:25:04 AM +0000,
765BB5D5E39445C7F56B5554B9BA0D431132F818_1612634868,2021-02-06 18:07:48+00:00,Crash Urgent,POINT (-97.718149 30.367359),30.367359,-97.718149,8801 RESEARCH BLVD SVRD NB,ARCHIVED,02/06/2021 07:25:02 PM +0000,
6D04A668CCC2166D714A086DF60ACA8082ED8667_1664276004,2022-09-27 10:53:24+00:00,Traffic Hazard,POINT (-97.743418 30.351112),30.351112,-97.743418,3000 Pinecrest Dr,ARCHIVED,09/27/2022 11:35:04 AM +0000,
1373EA12BAAA638B59CA93994D65CC541259C1BB_1702308902,2023-12-11 15:35:02+00:00,Crash Urgent,POINT (-97.765406 30.477476),30.477476,-97.765406,9201-9219 W Parmer Ln,ARCHIVED,12/11/2023 04:00:15 PM +0000,
5BBD5046C9B461CA6F1549F3F39C240A9C5702F9_1629243744,2021-08-17 23:42:24+00:00,Crash Urgent,POINT (-97.745097 30.389499),30.389499,-97.745097,9560-9572 N Capital Of Texas Hwy,ARCHIVED,08/18/2021 01:35:02 AM +0000,
09F8DF3C750BF6D2D367D1934CF0488F4576DBCD_1690504830,2023-07-28 00:40:30+00:00,VEHICLE FIRE,POINT (-98.088779 30.522139),30.522139,-98.088779,7206-7425 SHAW DR,ARCHIVED,07/28/2023 01:30:05 AM +0000,
C3792585C423B292341AC775EBC304095E97A527_1700381233,2023-11-19 08:07:13+00:00,LOOSE LIVESTOCK,POINT (-97.714046 30.12286),30.12286,-97.714046,9700-blk FM 1625 RD,ARCHIVED,11/19/2023 08:30:11 AM +0000,
95576B444F9B7CD177F41A9D24EEC0BA4EBF8C49_1692019998,2023-08-14 13:33:18+00:00,LOOSE LIVESTOCK,POINT (-97.646837 30.333763),30.333763,-97.646837,Chimney Hill Blvd / Edenbourgh Ln,ARCHIVED,08/14/2023 01:50:03 PM +0000,
7E811BE152989D66C2C1CF13955A8B708AC67141_1563212252,2019-07-15 17:37:32+00:00,Crash Urgent,POINT (-97.740183 30.235215),30.235215,-97.740183,2200 S Ih 35 Nb,ARCHIVED,07/15/2019 07:25:04 PM +0000,
D27B72F7FB3FF203AEA4226C41DFC711D55117EF_1615727509,2021-03-14 13:11:49+00:00,COLLISION,POINT (-97.903645 30.518532),30.518532,-97.903645,18076-18094 FM 1431 RD,ARCHIVED,03/14/2021 02:00:03 PM +0000,
5B97F2CCB25ECA23648B004D2A87FE8158705549_1572708488,2019-11-02 15:28:08+00:00,Traffic Hazard,POINT (-97.755463 30.331178),30.331178,-97.755463,5100 N Mopac Expy Nb,ARCHIVED,11/02/2019 03:45:03 PM +0000,
647E959A40EE60F43EE78C3ABBF01102E4600651_1750089126,2025-06-16 15:52:06+00:00,COLLISION,POINT (-97.888257 30.262075),30.262075,-97.888257,8700-8726 Southwest Pkwy,ARCHIVED,06/16/2025 04:10:14 PM +0000,TRAVIS COUNTY SHERIF
628C93ADE9C87E05109B872DC1A50D6724FBB2E9_1557276980,2019-05-08 00:56:20+00:00,Crash Service,POINT (-97.72371 30.234884),30.234884,-97.72371,2500 E RIVERSIDE DR,ARCHIVED,05/08/2019 01:15:03 AM +0000,
A7DDD391B75EBF78821C49F97DEC245D2F39D816_1666578376,2022-10-24 02:26:16+00:00,Traffic Hazard,POINT (-97.719081 30.27493),30.27493,-97.719081,2003 E 13TH ST,ARCHIVED,10/24/2022 02:45:03 AM +0000,
415D2E4353963C539961C46AD289844F4093BA96_1654810691,2022-06-09 21:38:11+00:00,Crash Urgent,POINT (-97.74431 30.177011),30.177011,-97.74431,5619 E William Cannon Dr,ARCHIVED,06/09/2022 10:40:03 PM +0000,
58A2AF869FDA42032912254F13E954E3756303FD_1737817700,2025-01-25 15:08:20+00:00,Stalled Vehicle,POINT (-97.851033 30.409674),30.409674,-97.851033,7600-7698 N FM 620 RD,ARCHIVED,01/25/2025 03:35:12 PM +0000,AUSTIN PD           
E191806F057D4764D052354C3DC525868B91D707_1678165603,2023-03-07 05:06:43+00:00,COLLISION,POINT (-97.886837 30.205581),30.205581,-97.886837,6600-blk W Slaughter Ln,ARCHIVED,03/07/2023 05:20:04 AM +0000,
39736DCBAFB7FA0A7BA7EFD0167B660291181970_1560020462,2019-06-08 19:01:02+00:00,TRFC HAZD/ DEBRIS,POINT (-97.901849 30.232239),30.232239,-97.901849,W Us 290 Hwy & Scenic Brook Dr,ARCHIVED,06/08/2019 07:20:04 PM +0000,
07F97CC68EEBF81AFCD32F6FC0AAD7E1F17E0C00_1630966412,2021-09-06 22:13:32+00:00,Traffic Hazard,POINT (-97.801071 30.138133),30.138133,-97.801071,1800 Onion Creek Pkwy,ARCHIVED,09/06/2021 10:55:02 PM +0000,
8C99E890FB1DC905B1E23FC12A520D0B6178F51A_1651596757,2022-05-03 16:52:37+00:00,Traffic Hazard,POINT (-97.753554 30.238795),30.238795,-97.753554,S Congress Ave & E Oltorf St,ARCHIVED,05/03/2022 05:00:03 PM +0000,
E25D00E0E79F3B1D2784A618DAB807A30DC7D0D7_1529247267,2018-06-17 14:54:27+00:00,Crash Service,POINT (-97.628888 30.16897),30.16897,-97.628888,12408 Sky Harbor Dr,ARCHIVED,06/17/2018 03:55:02 PM +0000,
31000790222225F0C2D33C517CBEF665AD601A4B_1753970260_traffic_incident,2025-07-31 13:57:40+00:00,COLLISION,POINT (-97.776178 30.390917),30.390917,-97.776178,6100-blk SPICEWOOD SPRINGS RD,ARCHIVED,07/31/2025 03:05:28 PM +0000,TRAVIS COUNTY SHERIF
C9FDA072FF26A51C24B32E4EC5D71A3C372B8802_1581355955,2020-02-10 17:32:35+00:00,Traffic Hazard,POINT (-97.622808 30.206528),30.206528,-97.622808,2722-3012 S Sh 130 Sb,ARCHIVED,02/10/2020 05:40:05 PM +0000,
5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1606308146,2020-11-25 12:42:26+00:00,COLLISION,POINT (-97.58459 30.247892),30.247892,-97.58459,14300 Fm 969 Rd,ARCHIVED,11/25/2020 01:10:03 PM +0000,
F673929B7AE05128DD473C556386A7B585483947_1709160896,2024-02-28 22:54:56+00:00,Crash Urgent,POINT (-97.735137 30.243861),30.243861,-97.735137,1400 S Ih 35 Nb,ARCHIVED,02/29/2024 12:00:15 AM +0000,AUSTIN PD           
BC50A6ED0F0272903A1AC5DC2349AA1E49DFB5FC_1649898009,2022-04-14 01:00:09+00:00,TRFC HAZD/ DEBRIS,POINT (-97.558516 30.337669),30.337669,-97.558516,N Fm 973 Rd & E Brenham St,ARCHIVED,04/14/2022 01:30:02 AM +0000,
F8997252C6E5AE3D950B736E1A81160A2E937A7F_1567797849,2019-09-06 19:24:09+00:00,Crash Urgent,POINT (-97.753497 30.426752),30.426752,-97.753497,Research Blvd Svrd Nb & Riata Trace Pkwy,ARCHIVED,09/06/2019 08:10:04 PM +0000,
E4BD9B6C49214CA8D8AD295FB4B1E7E79022DF16_1637194411,2021-11-18 00:13:31+00:00,COLLISION,POINT (-97.65732 30.152487),30.152487,-97.65732,7367-7765 S Sh 130 Nb,ARCHIVED,11/18/2021 12:50:03 AM +0000,
98F59D0C790F1AE9D5C7F8F7B9F189F093D69C55_1526843263000,2018-05-20 19:07:00+00:00,Traffic Hazard,POINT (-97.77884 30.193012),30.193012,-97.77884,E William Cannon Dr & S Congress Ave,ARCHIVED,05/20/2018 07:15:00 PM +0000,
178116E63A31913AB6DA9AB6D92CB510DEA7964C_1681528952,2023-04-15 03:22:32+00:00,Crash Service,POINT (-97.749524 30.269945),30.269945,-97.749524,Rio Grande St & W 6th St,ARCHIVED,04/15/2023 04:50:03 AM +0000,
218CEC711F1757FE04A78ACFC8CCE94630BAA52E_1569863352,2019-09-30 17:09:12+00:00,Traffic Hazard,POINT (-97.793612 30.199257),30.199257,-97.793612,Emerald Forest Dr & W William Cannon Dr,ARCHIVED,09/30/2019 05:20:05 PM +0000,
4CA57359F9485DDB7FBBEBCFF2F6CBA35DA7F416_1706484445,2024-01-28 23:27:25+00:00,COLLISION,POINT (-97.609233 30.226705),30.226705,-97.609233,13101 Tesla Rd,ARCHIVED,01/28/2024 11:35:12 PM +0000,TRAVIS COUNTY SHERIF
74BFAC88EC6B72E7C070A86C73A8F953FF99937D_1513101265000,2017-12-12 17:54:00+00:00,zSTALLED VEHICLE,POINT (-97.737108 30.276244),30.276244,-97.737108,300 E 15th St,ARCHIVED,12/12/2017 06:10:00 PM +0000,
896C6BF7832944DF18C8D5DB55B839DE023073C5_1515789026000,2018-01-12 20:30:00+00:00,Traffic Hazard,POINT (-97.754762 30.237383),30.237383,-97.754762,2500 S Congress Ave,ARCHIVED,01/13/2018 02:45:00 AM +0000,
28BA0C2E163D433D4EC5EDC8982EE3A2146A0D24,2017-09-28 07:19:00+00:00,Traffic Impediment,POINT (-97.8332711 30.1496858),30.1496858,-97.8332711,1401 FRATE BARKER RD,ARCHIVED,05/18/2018 01:00:00 AM +0000,
DF1FA50C9F190117BEC623D72ED64F655EA0360F_1636381070,2021-11-08 14:17:50+00:00,Traffic Hazard,POINT (-97.695509 30.26561),30.26561,-97.695509,Springdale Rd & Airport Blvd,ARCHIVED,11/08/2021 02:25:04 PM +0000,
DAE5FD66A9257B4F6461079F24D43322E5D86662_1618486591,2021-04-15 11:36:31+00:00,Crash Service,POINT (-97.770306 30.240466),30.240466,-97.770306,2800 Locke Ln,ARCHIVED,04/15/2021 12:10:02 PM +0000,
2CD51A08F334E5E7DCEEE490538DDC8FC00DD554_1608222234,2020-12-17 16:23:54+00:00,Crash Urgent,POINT (-97.73471 30.301071),30.301071,-97.73471,Cedar St & W 38th St,ARCHIVED,12/17/2020 05:40:03 PM +0000,
8A86DDED0BD3C411655008D1F7320E103B30B513_1659379813,2022-08-01 18:50:13+00:00,Traffic Hazard,POINT (-97.752964 30.214238),30.214238,-97.752964,0 S Ih 35 Sb To Shelby Ramp,ARCHIVED,08/01/2022 07:15:02 PM +0000,
ADE84D35EA82609A734A4853F889B841F6866F8F_1681843176,2023-04-18 18:39:36+00:00,VEHICLE FIRE,POINT (-97.882332 30.389777),30.389777,-97.882332,N FM 620 RD & N QUINLAN PARK RD,ARCHIVED,04/18/2023 07:00:03 PM +0000,
99621FE7E9F6C2AEE4DC5FD804EF346B774689CA_1632296736,2021-09-22 07:45:36+00:00,COLLISION,POINT (-97.730075 30.145226),30.145226,-97.730075,8617-8924 THAXTON RD,ARCHIVED,09/22/2021 10:10:02 AM +0000,
232D69EF19BC21657517C33A1E9B61902906ACE2_1566491839,2019-08-22 16:37:19+00:00,Crash Service,POINT (-97.72886 30.363614),30.363614,-97.72886,8335 Burnet Rd,ARCHIVED,08/22/2019 05:15:04 PM +0000,
3D8A2B31DDB1784A7A7F9B90C62D80171D888CA1_1565929069,2019-08-16 04:17:49+00:00,Traffic Hazard,POINT (-97.754584 30.226988),30.226988,-97.754584,439 WOODWARD ST,ARCHIVED,08/16/2019 04:55:04 AM +0000,
FBD5C4E21F715AE152ACDD465B3E5BCF3077D0FD_1509220087000,2017-10-28 19:48:00+00:00,Traffic Impediment,POINT (-97.695874 30.320764),30.320764,-97.695874,6300-6343 CAMERON RD,ARCHIVED,10/28/2017 08:50:00 PM +0000,
0C6C6202E87A7DF9FC1CF44B4ADE2F311CB5AC62_1636061704,2021-11-04 21:35:04+00:00,Traffic Hazard,POINT (-97.757546 30.370852),30.370852,-97.757546,8030 Mesa Dr,ARCHIVED,11/04/2021 10:20:03 PM +0000,
857ECF12DB62610ED1C51F0921CB6AC73F049693_1603035690,2020-10-18 15:41:30+00:00,COLLISION WITH INJURY,POINT (-97.826576 30.295238),30.295238,-97.826576,5600-5995 BEE CAVES RD,ARCHIVED,10/18/2020 04:40:03 PM +0000,
188602E741C1AD458EB69E6AC2B6DED0F4486404_1609692265,2021-01-03 16:44:25+00:00,Traffic Hazard,POINT (-97.800709 30.163289),30.163289,-97.800709,Taft Ln & S 1st St,ARCHIVED,01/03/2021 04:50:04 PM +0000,
F350D780EA8AAA48030B4DB64F790C14DBCD757F_1557260667,2019-05-07 20:24:27+00:00,Crash Urgent,POINT (-97.764932 30.19765),30.19765,-97.764932,5800 S Ih 35 Sb,ARCHIVED,05/07/2019 10:30:05 PM +0000,
207F867C47D2D963353D30EC4A836D6290D90FFA_1729587086,2024-10-22 08:51:26+00:00,Traffic Hazard,POINT (-97.849798 30.247974),30.247974,-97.849798,Foster Ranch Rd / Southwest Pkwy,ARCHIVED,10/22/2024 10:00:24 AM +0000,AUSTIN PD           
8C08BA12C91E4E9E4777324CAD1CDC32378ABC29_1515760843000,2018-01-12 12:40:00+00:00,Crash Urgent,POINT (-97.753972 30.340449),30.340449,-97.753972,5800 N MOPAC EXPY SB,ARCHIVED,01/12/2018 07:30:00 PM +0000,
